path,name,extension,size_mb,modified_at,category
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_GBPJPY.pkl,symbol_GBPJPY.pkl,.pkl,20.597,2026-04-24T12:33:04.800143719,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_NZDUSD.pkl,symbol_NZDUSD.pkl,.pkl,20.597,2026-04-24T12:38:56.262305021,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_ZARJPY.pkl,symbol_ZARJPY.pkl,.pkl,20.57,2026-04-24T12:48:16.906281710,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_GBPCHF.pkl,symbol_GBPCHF.pkl,.pkl,20.564,2026-04-24T12:32:49.185227394,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURAUD.pkl,symbol_EURAUD.pkl,.pkl,20.54,2026-04-24T12:26:59.942075968,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDCZK.pkl,symbol_USDCZK.pkl,.pkl,20.522,2026-04-24T12:43:03.153439045,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_GBPNZD.pkl,symbol_GBPNZD.pkl,.pkl,20.506,2026-04-24T12:34:39.889171600,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_NAS100-F.pkl,symbol_NAS100-F.pkl,.pkl,20.474,2026-04-24T12:37:19.432440042,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_NAS100.pkl,symbol_NAS100.pkl,.pkl,20.474,2026-04-24T12:37:33.277317286,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_US500-F.pkl,symbol_US500-F.pkl,.pkl,20.41,2026-04-24T12:41:57.218748093,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_US500.pkl,symbol_US500.pkl,.pkl,20.41,2026-04-24T12:42:10.387012005,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_AUDUSD.pkl,symbol_AUDUSD.pkl,.pkl,20.4,2026-04-24T12:22:53.059041977,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_AUDCHF.pkl,symbol_AUDCHF.pkl,.pkl,20.387,2026-04-24T12:21:55.533753157,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_CHFSGD.pkl,symbol_CHFSGD.pkl,.pkl,20.246,2026-04-24T12:25:02.870734215,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURSGD.pkl,symbol_EURSGD.pkl,.pkl,20.213,2026-04-24T12:30:09.022537231,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_SPA35.pkl,symbol_SPA35.pkl,.pkl,20.085,2026-04-24T12:39:49.231328726,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_AUDSGD.pkl,symbol_AUDSGD.pkl,.pkl,19.94,2026-04-24T12:22:37.142017126,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_GBPCAD.pkl,symbol_GBPCAD.pkl,.pkl,19.076,2026-04-24T12:32:33.542024851,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_AUS200.pkl,symbol_AUS200.pkl,.pkl,19.06,2026-04-24T12:23:08.320225477,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_USDHKD.pkl,symbol_USDHKD.pkl,.pkl,19.031,2026-04-24T12:43:28.013118267,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURNOK.pkl,symbol_EURNOK.pkl,.pkl,19.005,2026-04-24T12:29:09.548183918,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_CHFJPY.pkl,symbol_CHFJPY.pkl,.pkl,18.964,2026-04-24T12:24:39.239897966,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_CHINAH.pkl,symbol_CHINAH.pkl,.pkl,18.932,2026-04-24T12:25:15.748110056,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURSEK.pkl,symbol_EURSEK.pkl,.pkl,18.809,2026-04-24T12:29:54.303977489,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_FRA40-F.pkl,symbol_FRA40-F.pkl,.pkl,18.248,2026-04-24T12:31:48.892024994,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_FRA40.pkl,symbol_FRA40.pkl,.pkl,18.248,2026-04-24T12:32:00.854554176,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_NZDSGD.pkl,symbol_NZDSGD.pkl,.pkl,18.001,2026-04-24T12:38:37.543402672,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_BTCAUD.pkl,symbol_BTCAUD.pkl,.pkl,17.651,2026-04-24T12:23:49.108008385,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_CA60.pkl,symbol_CA60.pkl,.pkl,17.57,2026-04-24T12:24:00.166274309,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURTRY.pkl,symbol_EURTRY.pkl,.pkl,17.192,2026-04-24T12:30:20.159879208,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURDKK.pkl,symbol_EURDKK.pkl,.pkl,15.019,2026-04-24T12:27:55.575226307,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_ETCUSD.pkl,symbol_ETCUSD.pkl,.pkl,14.869,2026-04-24T12:26:27.571501255,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_MXNJPY.pkl,symbol_MXNJPY.pkl,.pkl,12.668,2026-04-24T12:37:07.605443716,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_AUDPLN.pkl,symbol_AUDPLN.pkl,.pkl,10.239,2026-04-24T12:22:25.009050131,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURMXN.pkl,symbol_EURMXN.pkl,.pkl,9.671,2026-04-24T12:28:53.715681553,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_CHFPLN.pkl,symbol_CHFPLN.pkl,.pkl,9.115,2026-04-24T12:24:45.082932234,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\symbol_EURZAR.pkl,symbol_EURZAR.pkl,.pkl,8.985,2026-04-24T12:30:58.620490074,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\pullback_ml.pkl,pullback_ml.pkl,.pkl,0.523,2026-04-24T15:26:31.364122152,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\ichimoku_ml.pkl,ichimoku_ml.pkl,.pkl,0.518,2026-04-24T15:25:52.525043488,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\hvn_ml.pkl,hvn_ml.pkl,.pkl,0.515,2026-04-24T15:26:11.946998358,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\strategies\momentum_ml.pkl,momentum_ml.pkl,.pkl,0.503,2026-04-24T16:20:31.287873507,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\direction\direction_mtf.pkl,direction_mtf.pkl,.pkl,0.5,2026-04-24T16:17:17.650100470,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\regime\regime_forex.pkl,regime_forex.pkl,.pkl,0.203,2026-04-27T00:27:27.288268805,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\direction\direction_forex.pkl,direction_forex.pkl,.pkl,0.165,2026-04-27T00:27:27.293524504,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\direction\direction_forex_D1.pkl,direction_forex_D1.pkl,.pkl,0.044,2026-04-27T02:18:23.596345663,nexus_global_strategy
BACKUP\NEXUS_backup\data\models\global\regime\regime_forex_D1.pkl,regime_forex_D1.pkl,.pkl,0.029,2026-04-27T02:18:23.581646919,nexus_global_strategy
BACKUP\PROJETO_QLIB_FINAL\omnis_model_eurusd_m5.pkl,omnis_model_eurusd_m5.pkl,.pkl,1.439,2026-04-19T23:32:16.184429646,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_forex_model.pkl,qlib_forex_model.pkl,.pkl,0.964,2026-04-03T11:53:12.775590897,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_crypto_model.pkl,qlib_crypto_model.pkl,.pkl,0.945,2026-04-03T11:53:04.191347837,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_metals_model.pkl,qlib_metals_model.pkl,.pkl,0.934,2026-04-03T11:53:13.565907717,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_xgboost_model.pkl,qlib_xgboost_model.pkl,.pkl,0.475,2026-04-22T02:49:52.147454500,qlib_baseline
BACKUP\QLIB\modelo_balanceado_lightgbm.pkl,modelo_balanceado_lightgbm.pkl,.pkl,0.373,2026-05-01T12:40:48.819863796,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_model.pkl,qlib_model.pkl,.pkl,0.252,2026-04-03T04:53:31.819506884,qlib_baseline
BACKUP\QLIB\modelo_alpha158_sucesso.pkl,modelo_alpha158_sucesso.pkl,.pkl,0.009,2026-05-01T01:51:57.302420378,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_crypto_scaler.pkl,qlib_crypto_scaler.pkl,.pkl,0.001,2026-04-03T11:53:04.191347837,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_forex_scaler.pkl,qlib_forex_scaler.pkl,.pkl,0.001,2026-04-03T11:53:12.775590897,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_metadata.pkl,qlib_metadata.pkl,.pkl,0.001,2026-04-22T02:49:52.152231216,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_metals_scaler.pkl,qlib_metals_scaler.pkl,.pkl,0.001,2026-04-03T11:53:13.566907883,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_scaler.pkl,qlib_scaler.pkl,.pkl,0.001,2026-04-22T02:49:52.149466515,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_crypto_labelencoder.pkl,qlib_crypto_labelencoder.pkl,.pkl,0.0,2026-04-03T11:53:04.192347527,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_forex_labelencoder.pkl,qlib_forex_labelencoder.pkl,.pkl,0.0,2026-04-03T11:53:12.775590897,qlib_baseline
BACKUP\OMNIS\EXECUÇÃO\models\qlib\qlib_metals_labelencoder.pkl,qlib_metals_labelencoder.pkl,.pkl,0.0,2026-04-03T11:53:13.567908525,qlib_baseline
BACKUP\omnis_backup_\models\meta\candles_model.pkl,candles_model.pkl,.pkl,7.988,2026-02-16T18:14:27.278497458,unknown
BACKUP\omnis_backup_\models\meta\orderflow_model.pkl,orderflow_model.pkl,.pkl,5.995,2026-02-27T18:05:11.918715,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\omnis_v2_M15.pkl,omnis_v2_M15.pkl,.pkl,5.235,2026-04-05T03:10:54.490807056,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\trend_model.pkl,trend_model.pkl,.pkl,5.055,2026-03-03T12:46:56.385768414,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\candles_model.pkl,candles_model.pkl,.pkl,5.021,2026-03-03T16:37:45.979797602,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\orderflow_model.pkl,orderflow_model.pkl,.pkl,4.983,2026-03-03T15:49:48.928512096,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\pullback_model.pkl,pullback_model.pkl,.pkl,4.976,2026-03-03T17:16:09.858559132,unknown
BACKUP\omnis_backup_\models\meta\trend_model.pkl,trend_model.pkl,.pkl,4.975,2026-02-27T18:04:06.849644184,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\quant_model.pkl,quant_model.pkl,.pkl,4.953,2026-03-03T19:13:54.170179129,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\volatility_model.pkl,volatility_model.pkl,.pkl,4.949,2026-03-03T18:45:37.001876116,unknown
BACKUP\omnis_backup_\models\meta\volatility_model.pkl,volatility_model.pkl,.pkl,4.817,2026-02-27T18:03:12.790065050,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\omnis_v2_H1.pkl,omnis_v2_H1.pkl,.pkl,4.773,2026-04-05T03:13:21.638708115,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\sr_model.pkl,sr_model.pkl,.pkl,4.749,2026-03-03T18:48:49.127979039,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\omnis_v2_D1.pkl,omnis_v2_D1.pkl,.pkl,4.347,2026-04-05T03:15:09.810385466,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\omnis_v2_classifier.pkl,omnis_v2_classifier.pkl,.pkl,4.213,2026-04-02T22:56:49.383864403,unknown
BACKUP\omnis_backup_\models\backup2\candles_model.pkl,candles_model.pkl,.pkl,4.04,2026-01-24T22:48:07,unknown
BACKUP\omnis_backup_\models\meta\backup_before_improvements\candles_model.pkl,candles_model.pkl,.pkl,4.039,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\backup\candles_model.pkl,candles_model.pkl,.pkl,4.039,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\microstructure_expert_random_forest.pkl,microstructure_expert_random_forest.pkl,.pkl,3.838,2026-03-22T12:46:56.936904669,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\ichimoku_expert_random_forest.pkl,ichimoku_expert_random_forest.pkl,.pkl,3.807,2026-03-22T12:46:49.869213581,unknown
BACKUP\omnis_backup_\models\meta\sr_model.pkl,sr_model.pkl,.pkl,3.803,2026-02-27T18:05:41.232164383,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\fibonacci_expert_random_forest.pkl,fibonacci_expert_random_forest.pkl,.pkl,3.763,2026-03-22T12:46:44.822125196,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\volume_expert_random_forest.pkl,volume_expert_random_forest.pkl,.pkl,3.56,2026-03-22T12:47:22.907023907,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\pullback_hunter_random_forest.pkl,pullback_hunter_random_forest.pkl,.pkl,3.401,2026-03-22T12:45:30.382067204,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\volatility_gauge_random_forest.pkl,volatility_gauge_random_forest.pkl,.pkl,3.254,2026-03-22T12:45:06.443531513,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\trend_master_random_forest.pkl,trend_master_random_forest.pkl,.pkl,3.204,2026-03-22T12:44:51.839607,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\swing_expert_random_forest.pkl,swing_expert_random_forest.pkl,.pkl,3.198,2026-03-22T12:47:18.258729696,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\stats_quant_random_forest.pkl,stats_quant_random_forest.pkl,.pkl,3.134,2026-03-22T12:46:09.143044710,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\zone_mapper_random_forest.pkl,zone_mapper_random_forest.pkl,.pkl,3.131,2026-03-22T12:45:21.221005917,unknown
BACKUP\omnis_backup_\models\meta\backup_before_improvements\sr_model.pkl,sr_model.pkl,.pkl,2.874,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\backup\sr_model.pkl,sr_model.pkl,.pkl,2.874,2026-01-24T22:48:07,unknown
BACKUP\omnis_backup_\models\meta\backup_before_improvements\trend_model.pkl,trend_model.pkl,.pkl,2.865,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\backup\trend_model.pkl,trend_model.pkl,.pkl,2.865,2026-01-24T22:48:07,unknown
BACKUP\omnis_backup_\models\backup2\sr_model.pkl,sr_model.pkl,.pkl,2.838,2026-01-24T22:48:07,unknown
BACKUP\omnis_backup_\models\backup2\trend_model.pkl,trend_model.pkl,.pkl,2.82,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\flow_aggressor_random_forest.pkl,flow_aggressor_random_forest.pkl,.pkl,2.819,2026-03-22T12:45:42.499258518,unknown
BACKUP\omnis_backup_\models\backup2\volatility_model.pkl,volatility_model.pkl,.pkl,2.799,2026-01-24T22:48:07,unknown
BACKUP\omnis_backup_\models\meta\backup_before_improvements\volatility_model.pkl,volatility_model.pkl,.pkl,2.76,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\backup\volatility_model.pkl,volatility_model.pkl,.pkl,2.76,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\momentum_expert_random_forest.pkl,momentum_expert_random_forest.pkl,.pkl,2.678,2026-03-22T12:47:06.674184084,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\risk_guardian_random_forest.pkl,risk_guardian_random_forest.pkl,.pkl,2.55,2026-03-22T12:45:51.270698547,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\market_microstructure_expert_random_forest.pkl,market_microstructure_expert_random_forest.pkl,.pkl,2.538,2026-03-22T12:46:52.078905582,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\stochastic_expert_random_forest.pkl,stochastic_expert_random_forest.pkl,.pkl,2.53,2026-03-22T12:47:13.590190887,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\correlation_expert_random_forest.pkl,correlation_expert_random_forest.pkl,.pkl,2.446,2026-03-22T12:46:40.802378893,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\pattern_trigger_random_forest.pkl,pattern_trigger_random_forest.pkl,.pkl,2.325,2026-03-22T12:44:42.323348045,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\exhaustion_detector_random_forest.pkl,exhaustion_detector_random_forest.pkl,.pkl,2.187,2026-03-22T12:45:59.971846819,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\candlestick_expert_random_forest.pkl,candlestick_expert_random_forest.pkl,.pkl,2.047,2026-03-22T12:46:19.089922190,unknown
BACKUP\NEXUS\models\alpha158_best.joblib,alpha158_best.joblib,.joblib,1.889,2026-05-02T09:56:02.408227205,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\GBPUSD_MULTI_TF.pkl,GBPUSD_MULTI_TF.pkl,.pkl,1.696,2026-03-27T15:56:21.111806154,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\super_models\OMNIS_SUPER_GLOBAL.pkl,OMNIS_SUPER_GLOBAL.pkl,.pkl,1.668,2026-03-27T15:57:50.820003986,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\reversal_model.pkl,reversal_model.pkl,.pkl,1.667,2026-03-03T14:56:39.562305212,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\ml_expert_random_forest.pkl,ml_expert_random_forest.pkl,.pkl,1.661,2026-03-22T12:47:03.476543903,unknown
BACKUP\omnis_backup_\models\meta\sell_detector_model.pkl,sell_detector_model.pkl,.pkl,1.66,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\sell_detector_model.pkl,sell_detector_model.pkl,.pkl,1.66,2026-01-24T22:48:07,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\USDCHF_MULTI_TF.pkl,USDCHF_MULTI_TF.pkl,.pkl,1.644,2026-03-27T15:56:34.154809952,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\AUDUSD_MULTI_TF.pkl,AUDUSD_MULTI_TF.pkl,.pkl,1.574,2026-03-27T15:55:42.237061262,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\AUDJPY_MULTI_TF.pkl,AUDJPY_MULTI_TF.pkl,.pkl,1.572,2026-03-27T15:55:37.599642992,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\EURJPY_MULTI_TF.pkl,EURJPY_MULTI_TF.pkl,.pkl,1.452,2026-03-27T15:56:00.847717285,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\GBPJPY_MULTI_TF.pkl,GBPJPY_MULTI_TF.pkl,.pkl,1.421,2026-03-27T15:56:16.793671370,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\EURCHF_MULTI_TF.pkl,EURCHF_MULTI_TF.pkl,.pkl,1.413,2026-03-27T15:55:47.967684507,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\USDCAD_MULTI_TF.pkl,USDCAD_MULTI_TF.pkl,.pkl,1.408,2026-03-27T15:56:29.726046801,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\EURGBP_MULTI_TF.pkl,EURGBP_MULTI_TF.pkl,.pkl,1.405,2026-03-27T15:55:53.175556898,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\EURUSD_MULTI_TF.pkl,EURUSD_MULTI_TF.pkl,.pkl,1.398,2026-03-27T15:56:12.420364380,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\USDJPY_MULTI_TF.pkl,USDJPY_MULTI_TF.pkl,.pkl,1.366,2026-03-27T15:56:38.347083569,unknown
BACKUP\omnis_backup_\models\meta\reversal_model.pkl,reversal_model.pkl,.pkl,1.343,2026-02-27T18:07:23.515916824,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\asset_models\NZDUSD_MULTI_TF.pkl,NZDUSD_MULTI_TF.pkl,.pkl,1.327,2026-03-27T15:56:25.511773825,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\risk_model.pkl,risk_model.pkl,.pkl,1.261,2026-03-03T18:54:17.113085508,unknown
BACKUP\omnis_backup_\models\backup2\orderflow_model.pkl,orderflow_model.pkl,.pkl,1.254,2026-01-24T22:48:07,unknown
BACKUP\omnis_backup_\models\meta\backup_before_improvements\orderflow_model.pkl,orderflow_model.pkl,.pkl,1.184,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_v1_20260304_134715\models\trained\backup\orderflow_model.pkl,orderflow_model.pkl,.pkl,1.184,2026-01-24T22:48:07,unknown
BACKUP\OMNIS_Copia\modelos_trading\models\hvn_expert_random_forest.pkl,hvn_expert_random_forest.pkl,.pkl,1.168,2026-03-22T12:46:48.290358305,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURUSD_M30_OMNIS_CORE.pkl,EURUSD_M30_OMNIS_CORE.pkl,.pkl,0.591,2026-03-27T15:54:43.620456934,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDJPY_M15_OMNIS_CORE.pkl,USDJPY_M15_OMNIS_CORE.pkl,.pkl,0.591,2026-03-27T15:55:27.740293264,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURUSD_M30_trend_xgboost.pkl,EURUSD_M30_trend_xgboost.pkl,.pkl,0.591,2026-03-27T15:52:45.814174652,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURGBP_M15_OMNIS_CORE.pkl,EURGBP_M15_OMNIS_CORE.pkl,.pkl,0.583,2026-03-27T15:54:26.111744404,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDJPY_M30_OMNIS_CORE.pkl,USDJPY_M30_OMNIS_CORE.pkl,.pkl,0.583,2026-03-27T15:55:28.661857843,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURGBP_M15_trend_xgboost.pkl,EURGBP_M15_trend_xgboost.pkl,.pkl,0.583,2026-03-27T15:52:14.149324179,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURUSD_M15_OMNIS_CORE.pkl,EURUSD_M15_OMNIS_CORE.pkl,.pkl,0.582,2026-03-27T15:54:41.914310217,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURUSD_M15_trend_xgboost.pkl,EURUSD_M15_trend_xgboost.pkl,.pkl,0.582,2026-03-27T15:52:41.909477711,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDJPY_M5_OMNIS_CORE.pkl,USDJPY_M5_OMNIS_CORE.pkl,.pkl,0.578,2026-03-27T15:55:32.853110075,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\AUDUSD_M5_OMNIS_CORE.pkl,AUDUSD_M5_OMNIS_CORE.pkl,.pkl,0.572,2026-03-27T15:54:19.824632883,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\AUDUSD_M5_trend_xgboost.pkl,AUDUSD_M5_trend_xgboost.pkl,.pkl,0.572,2026-03-27T15:52:07.559797287,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURCHF_M30_OMNIS_CORE.pkl,EURCHF_M30_OMNIS_CORE.pkl,.pkl,0.571,2026-03-27T15:54:22.354449511,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURJPY_M5_OMNIS_CORE.pkl,EURJPY_M5_OMNIS_CORE.pkl,.pkl,0.571,2026-03-27T15:54:34.220577002,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURCHF_M30_trend_xgboost.pkl,EURCHF_M30_trend_xgboost.pkl,.pkl,0.571,2026-03-27T15:52:10.192064285,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURJPY_M5_trend_xgboost.pkl,EURJPY_M5_trend_xgboost.pkl,.pkl,0.571,2026-03-27T15:52:31.571522236,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\AUDJPY_M5_OMNIS_CORE.pkl,AUDJPY_M5_OMNIS_CORE.pkl,.pkl,0.569,2026-03-27T15:54:15.801886559,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\EURCHF_M5_OMNIS_CORE.pkl,EURCHF_M5_OMNIS_CORE.pkl,.pkl,0.569,2026-03-27T15:54:24.297145605,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\AUDJPY_M5_trend_xgboost.pkl,AUDJPY_M5_trend_xgboost.pkl,.pkl,0.569,2026-03-27T15:52:03.289455652,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\trend\EURCHF_M5_trend_xgboost.pkl,EURCHF_M5_trend_xgboost.pkl,.pkl,0.569,2026-03-27T15:52:12.107189894,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\GBPUSD_M5_OMNIS_CORE.pkl,GBPUSD_M5_OMNIS_CORE.pkl,.pkl,0.566,2026-03-27T15:54:54.854077101,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDCAD_M30_OMNIS_CORE.pkl,USDCAD_M30_OMNIS_CORE.pkl,.pkl,0.565,2026-03-27T15:55:10.790128469,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\USDCHF_M5_OMNIS_CORE.pkl,USDCHF_M5_OMNIS_CORE.pkl,.pkl,0.565,2026-03-27T15:55:23.047532320,unknown
BACKUP\OMNIS\EXECUÇÃO\models\trained\forex\individuals\AUDUSD_M15_OMNIS_CORE.pkl,AUDUSD_M15_OMNIS_CORE.pkl,.pkl,0.564,2026-03-27T15:54:17.405857086,unknown
